finalist,year,winner_Nominee,item_award,award_description
Brie Larson,2012,Winner,Short Film Special Jury Prize,
Brie Larson,2013,Nominee,SXSW Grand Jury Award,Narrative Short
Brie Larson,2019,Nominee,Teen Choice Award,Choice Action Movie Actress
Brie Larson,2015,Nominee,TFCA Award,Best Actress
Brie Larson,2017,Nominee,Best Canadian First Feature Film,
Brie Larson,2015,Winner,UFCA Award,Best Actress
Brie Larson,2015,Winner,VFCC Award,Best Actress
Brie Larson,2015,Nominee,VVFP Award,Best Actress
Brie Larson,2015,Nominee,WAFCA Award,Best Actress
Brie Larson,2015,Winner,WFCC Award,Best Young Actress
Brie Larson,2018,Winner,Crystal Award,Tribute
Brie Larson,2007,Nominee,Young Artist Award,Best Performance in a Feature Film - Leading Young Actress
Van Jones,2020,Winner,Primetime Emmy,Outstanding Original Interactive Program
Van Jones,2019,Winner,Advanced Imaging Society Lumiere Award,Social Justice Award
Van Jones,2017,Winner,Webby Award,Special Achievement
Caryn Capotosto,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Caryn Capotosto,2019,Winner,ACCA,Best Documentary Feature
Caryn Capotosto,2019,Nominee,Cinema Eye Honors Award,Outstanding Achievement in Nonfiction Feature Filmmaking
Caryn Capotosto,2019,Winner,Independent Spirit Award,Best Documentary
Caryn Capotosto,2020,Winner,Gold Derby Award,Documentary Feature of the Decade
Caryn Capotosto,2018,Winner,Audience Award,
Caryn Capotosto,2018,Nominee,IDA Award,Best Feature Documentary
Caryn Capotosto,2019,Winner,LEJA Award,Best Documentary Feature
Caryn Capotosto,2019,Winner,MCFCA Award,Best Documentary Film
Caryn Capotosto,2017,Winner,Emmy,Outstanding Historical Documentary
Caryn Capotosto,2019,Winner,OFTA Film Award,Best Documentary Picture
Caryn Capotosto,2019,Winner,PGA Award,Outstanding Producer of Documentary Theatrical Motion Pictures
Blake Davis,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Blake Davis,2019,Nominee,Daytime Emmy,Outstanding Children's or Family Viewing Series
Blake Davis,2020,Nominee,PGA Award,Outstanding Producer of Game & Competition Television
David Chang,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Dara Horenblas,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
George Shapiro,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
George Shapiro,1989,Nominee,ACE,Comedy Special
Morgan Neville,2014,Winner,Oscar,"Best Documentary, Features"
Morgan Neville,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Morgan Neville,2015,Nominee,BAFTA Film Award,Best Documentary
Morgan Neville,2019,Winner,EDA Award,Best Documentary Feature Film
Morgan Neville,2013,Winner,Music Documentary Audience Award,
Morgan Neville,2019,Winner,ACCA,Best Documentary Feature
Morgan Neville,2016,Winner,Audience Award,Biografilm Music
Morgan Neville,2014,Winner,Black Reel,Outstanding Documentary
Morgan Neville,2018,Winner,Peoples Choice Award,Feature Length Film
Morgan Neville,2015,Winner,Audience Award,
Morgan Neville,2019,Nominee,Cinema Eye Audience Choice Prize,
Morgan Neville,2018,Nominee,Nesnady and Schwartz Documentary Competition,Best Documentary
Morgan Neville,2018,Winner,Critics' Choice Documentary Award,Best Director
Morgan Neville,2015,Winner,Special Jury Prize,Best Documentary
Morgan Neville,2019,Nominee,DGA Award,Outstanding Directorial Achievement in Documentary
Morgan Neville,2019,Winner,Independent Spirit Award,Best Documentary
Morgan Neville,2018,Winner,Freep Film Festival Award,Audience Choice Award
Morgan Neville,2020,Winner,Gold Derby Award,Documentary Feature of the Decade
Morgan Neville,2018,Winner,Audience Award,
Morgan Neville,2020,Nominee,Grammy,Best Music Film
Morgan Neville,2018,Winner,Truly Moving Picture Award,
Morgan Neville,2018,Nominee,Audience Award,Top 20 Audience Favorites
Morgan Neville,2019,Winner,IDA Award,Best Episodic Series
Morgan Neville,2019,Nominee,INOCA,Best Documentary
Morgan Neville,2019,Winner,LEJA Award,Best Documentary Feature
Morgan Neville,2007,Nominee,Documentary Award,Best Documentary Feature
Morgan Neville,2016,Nominee,Most Popular Documentary,
Morgan Neville,2018,Nominee,Knight Documentary Achievement Award,Best Documentary
Morgan Neville,2015,Nominee,Bruce Sinofsky Prize for Documentary Feature,
Morgan Neville,2005,Winner,Tennessee Independent Spirit Award,
Morgan Neville,2018,Nominee,Emmy,Outstanding Arts & Culture Documentary
Morgan Neville,2018,Winner,OAFFC Award,Best Documentary
Morgan Neville,2019,Winner,OFTA Film Award,Best Documentary Picture
Morgan Neville,2019,Winner,PGA Award,Outstanding Producer of Documentary Theatrical Motion Pictures
Morgan Neville,2018,Nominee,Audience Award,Best Documentary
Morgan Neville,2016,Winner,Audience Award,Best Documentary
Morgan Neville,2013,Winner,Special Jury Prize,Documentary Feature
Morgan Neville,2013,Winner,Audience Award,Documentary
Morgan Neville,2011,Winner,Audience Choice Award,
Morgan Neville,2013,Nominee,Jury Prize,Best Documentary Feature
Morgan Neville,2018,Nominee,Seattle Film Critics Award,Best Documentary
Morgan Neville,2018,Winner,Golden Space Needle Award,Best Documentary
Morgan Neville,2015,Nominee,Grand Jury Prize,Documentary
Morgan Neville,2018,Nominee,Audience Award,Festival Favorites
Morgan Neville,2016,Nominee,Audience Award,Best Documentary
Denis Jensen,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
Denis Jensen,1997,Winner,Gémeaux,"Best Cinematography - Video (Meilleure direction-photo: Toutes catégories, vidéo)"
Christopher C. Chen,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
John Hodgson,2020,Nominee,Primetime Emmy,Outstanding Hosted Nonfiction Series or Special
Tammy Johnston,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
Mindy Sterling,2017,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Mindy Sterling,2018,Nominee,BTVA Special/DVD Voice Acting Award,Best Vocal Ensemble in a TV Special/Direct-to-DVD Title or Short
Mindy Sterling,2000,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actress - Comedy
Mindy Sterling,2018,Winner,Diamond Award,Diamond Award
Mindy Sterling,2018,Winner,Festival Award,Best Ensemble Short Film
Mindy Sterling,2018,Winner,Platinum Award,Best Acting Ensemble
Mindy Sterling,2018,Nominee,ISA,Best Guest Actress - Comedy
Mindy Sterling,2018,Winner,Award of Excellence,Acting
Mindy Sterling,2000,Nominee,Teen Choice Award,Film - Choice Chemistry
Kelsey Scott,2017,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Kelsey Scott,2000,Winner,Student Award,Best Film/Best Scenario
Kelsey Scott,2019,Nominee,Daytime Emmy,Outstanding Guest Performer in a Digital Daytime Drama Series
Kelsey Scott,2000,Nominee,Bronze Bear,
Kelsey Scott,2000,Winner,Student Award,
Kelsey Scott,1999,Nominee,National Student Competition,Short Narrative
Kelsey Scott,2000,Winner,Jury Award,Student Film
Kelsey Scott,2019,Nominee,ISA,Best Guest Actress - Drama
Kelsey Scott,2018,Nominee,IAWTV Award,Best Female Performance in a Drama
Kelsey Scott,2000,Nominee,Student Showcase Award,
Kelsey Scott,2013,Nominee,PFCS Award,Best Acting Ensemble
Kelsey Scott,2000,Winner,Best Student Film,
Kelsey Scott,2000,Winner,Silver Award,
Jerry Seinfeld,1998,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Comedy or Musical
Jerry Seinfeld,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
Jerry Seinfeld,2000,Winner,TV Prize,Best Foreign TV Personality - Male (Bästa utländska manliga tv-personlighet)
Jerry Seinfeld,1999,Nominee,American Comedy Award,"Funniest Male Performer in a TV Special (Leading or Supporting) Network, Cable or Syndication"
Jerry Seinfeld,1993,Winner,American Television Award,Best Actor in a Situation Comedy
Jerry Seinfeld,2014,Winner,Clio Honorary Award,Honorary Award
Jerry Seinfeld,2018,Nominee,Grammy,Best Comedy Album
Jerry Seinfeld,1998,Winner,Guinness World Record,Highest Annual Earnings for a Television Actor
Jerry Seinfeld,2008,Nominee,Blimp Award,Favorite Voice from an Animated Movie
Jerry Seinfeld,2018,Nominee,Legacy Award,Best Stand Up Comedian Male
Jerry Seinfeld,2018,Winner,OFTA TV Hall of Fame,Actors and Actresses
Jerry Seinfeld,1997,Nominee,People's Choice Award,Favorite Male Television Performer
Jerry Seinfeld,2008,Nominee,PGA Award,Outstanding Producer of Animated Theatrical Motion Pictures
Jerry Seinfeld,1998,Winner,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Jerry Seinfeld,1998,Nominee,TCA Award,Individual Achievement in Comedy
Jerry Seinfeld,2016,Winner,Webby Award,Online Film & Video: Best Web Personality/Host
Jerry Seinfeld,1999,Winner,AFI Star Award,
Jerry Seinfeld,1997,Nominee,Q Award,Best Actor in a Quality Comedy Series
Jerry Seinfeld,1993,Nominee,WGA Award (TV),Episodic Comedy
Ben Schwartz,2017,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
Ben Schwartz,2018,Winner,BTVA People's Choice Voice Acting Award,Best Vocal Ensemble in a New Television Series
Ben Schwartz,2019,Winner,Gold Derby TV Award,Comedy Guest Actor of the Decade
Ben Schwartz,2008,Nominee,Webby Award,Best Writing
Lauren Lapkus,2017,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Lauren Lapkus,2015,Winner,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Lauren Lapkus,2016,Winner,Jury Prize,Best Supporting Actress
John Michael Higgins,2017,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
John Michael Higgins,2014,Winner,BTVA People's Choice Voice Acting Award,Best Male Vocal Performance in a Television Series in a Supporting Role - Action/Drama
John Michael Higgins,2019,Nominee,Daytime Emmy,Outstanding Game Show Host
John Michael Higgins,2004,Winner,FFCC Award,Best Ensemble Cast
Alan Tudyk,2017,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
John Michael Higgins,2004,Nominee,Gold Derby Award,Ensemble Cast
John Michael Higgins,2006,Nominee,Gotham Independent Film Award,Best Ensemble Performance
John Michael Higgins,2004,Nominee,LAFCA Award,Best Music
John Michael Higgins,2006,Nominee,OFTA Television Award,Best Guest Actor in a Comedy Series
John Michael Higgins,2004,Nominee,PFCS Award,Best Ensemble Acting
John Michael Higgins,2003,Winner,Seattle Film Critics Award,Best Music
John Michael Higgins,2005,Nominee,Stinker Award,Most Annoying Fake Accent: Male
Alan Tudyk,2016,Nominee,Annie,Outstanding Achievement in Voice Acting in an Animated TV/Broadcast Production
Alan Tudyk,2017,Winner,BTVA People's Choice Voice Acting Award,Best Vocal Ensemble in a Television Series
Alan Tudyk,1997,Winner,Clarence Derwent Award,Best supporting Male (USA)
Alan Tudyk,2011,Nominee,Fright Meter Award,Best Actor
Alan Tudyk,2016,Winner,IFJA Award,Best Vocal/Motion Capture Performance
Alan Tudyk,2017,Nominee,Blimp Award,#SQUAD
Alan Tudyk,2005,Nominee,MTV Movie Award,Best On-Screen Team
Alan Tudyk,2016,Nominee,Actor,Outstanding Performance by a Cast in a Motion Picture
Kim Estes,2017,Winner,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
Kim Estes,2019,Winner,Accolade Global Film Competiton,Award of Merit: Disability Issues
Kim Estes,2019,Winner,Monthly Award,Best Mobile Film
Kim Estes,2019,Winner,Best Comedic Webisode,
Kim Estes,2020,Nominee,FANtastic Award,Best Supporting Actor in a Feature Film
Kim Estes,2019,Winner,Best Actor,Best Actor
Kim Estes,2020,Nominee,Best of Month Award - January,Best Web Series/Pilot
Kim Estes,2019,Winner,Gold Award,Mobile Film
Jeremy Konner,2020,Nominee,Primetime Emmy,Outstanding Variety Sketch Series
Jeremy Konner,2016,Nominee,La Cabina Award,Best Film
Jeremy Konner,2008,Nominee,Jury Award,Best Documentary Film
Jeremy Konner,2011,Nominee,Short Filmmaking Award,US Fiction
Jerry Foley,2017,Nominee,Primetime Emmy,Outstanding Directing for a Variety Special
Jerry Foley,2020,Nominee,Daytime Emmy,"Outstanding Directing for a Talk Show, Entertainment News or Morning Program"
Jerry Foley,2017,Nominee,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Specials
Maureen Timpa,2020,Nominee,Primetime Emmy,Outstanding Short Form Nonfiction or Reality Series
Joel Fields,2019,Nominee,Primetime Emmy,Outstanding Limited Series
Joel Fields,2019,Nominee,Gold Derby TV Award,Drama Episode of the Decade
Joel Fields,2014,Nominee,OFTA Television Award,Best Writing in a Drama Series
Joel Fields,2020,Nominee,PGA Award,Outstanding Producer of Limited Series Television
Joel Fields,2020,Nominee,USC Scripter Award,Television
Joel Fields,2016,Nominee,WIN Award,Drama Series
Joel Fields,2020,Winner,WGA Award (TV),Long Form Adapted
Andy Fisher,2020,Nominee,Primetime Emmy,Outstanding Directing for a Variety Special
Andy Fisher,2020,Winner,DGA Award,Outstanding Directorial Achievement in Variety/Talk/News/Sports - Specials
Joseph Weisberg,2018,Winner,Primetime Emmy,Outstanding Writing for a Drama Series
Joseph Weisberg,2019,Nominee,Gold Derby TV Award,Drama Episode of the Decade
Joseph Weisberg,2014,Nominee,OFTA Television Award,Best Writing in a Drama Series
Joseph Weisberg,2019,Winner,PGA Award,"Outstanding Producer of Episodic Television, Drama"
Joseph Weisberg,2016,Nominee,WIN Award,Drama Series
Joseph Weisberg,2019,Winner,WGA Award (TV),Drama Series
Kenna McCabe,2020,Nominee,Primetime Emmy,Outstanding Short Form Nonfiction or Reality Series
Stephanie Gibbons,2020,Nominee,Primetime Emmy,Outstanding Short Form Nonfiction or Reality Series
Sally Daws,2020,Nominee,Primetime Emmy,Outstanding Short Form Nonfiction or Reality Series
Naomi Grossman,2018,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Naomi Grossman,2014,Winner,GEFF Cancun Award,Best Supporting Actress
Diarra Kilpatrick,2018,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Diarra Kilpatrick,2016,Winner,Festival Award,Best Actress
Kelli O'Hara,2018,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Kelli O'Hara,2013,Nominee,Grammy,Best Musical Theater Album
Kelli O'Hara,2013,Nominee,OFTA Television Award,Best Female Performance in a Fiction Program
Megan Amram,2020,Nominee,Primetime Emmy,Outstanding Comedy Series
Megan Amram,2014,Nominee,American Comedy Award,Best Comedy Writing - TV
Megan Amram,2018,Nominee,Gold Derby TV Award,Comedy Episode
Megan Amram,2019,Nominee,Hugo,Best Dramatic Presentation - Short Form
Megan Amram,2013,Nominee,OFTA Television Award,Best Writing in a Comedy Series
Megan Amram,2019,Nominee,PGA Award,"Outstanding Producer of Episodic Television, Comedy"
Megan Amram,2019,Nominee,Bradbury Award,
Megan Amram,2019,Nominee,WGA Award (TV),Comedy Series
Christina Pickles,2018,Winner,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Miles Tagtmeyer,2018,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
Melvin Jackson Jr.,2018,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
DeStorm Power,2018,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
DeStorm Power,2019,Nominee,Streamy Award,Best Scripted Series
DeStorm Power,2020,Winner,Laurel Award,Best Film (Short)
DeStorm Power,2012,Winner,Gold Creator Award,Youtube Creator Reward
Alexis Denisof,2018,Nominee,Primetime Emmy,Outstanding Actor in a Short Form Comedy or Drama Series
Alexis Denisof,2004,Nominee,Saturn Award,Best Supporting Actor in a Television Series
Alexis Denisof,2013,Winner,BTVA People's Choice Voice Acting Award,Best Vocal Ensemble in a TV Special/Direct-to-DVD Title or Short
Lee Garlington,2018,Nominee,Primetime Emmy,Outstanding Actress in a Short Form Comedy or Drama Series
Lee Garlington,2020,Nominee,ISA,Best Lead Actress - Comedy
Kelly Jenrette,2018,Nominee,Primetime Emmy,Outstanding Guest Actress in a Drama Series
Tiffany Haddish,2020,Nominee,Primetime Emmy,Outstanding Variety Special (Pre-Recorded)
Tiffany Haddish,2017,Winner,AAFCA Award,Best Supporting Actress
Tiffany Haddish,2017,Winner,All Def Movie Award,Bad Ass Boss Chick
Tiffany Haddish,2018,Nominee,EDA Female Focus Award,Best Breakthrough Performance
Tiffany Haddish,2019,Nominee,BET Award,Best Actress
Tiffany Haddish,2018,Winner,Black Reel,"Outstanding Supporting Actress, Motion Picture"
Tiffany Haddish,2019,Nominee,Black Reel,"Outstanding Actress, Comedy Series"
Tiffany Haddish,2018,Nominee,Critics Choice Award,Best Actress in a Comedy
Tiffany Haddish,2020,Nominee,CIFCC Award,Best Original Song
Tiffany Haddish,2018,Winner,CinemaCon Award,Female Star of Tomorrow
Tiffany Haddish,2017,Nominee,DFCS Award,Best Supporting Actress
Tiffany Haddish,2018,Nominee,Empire Award,Best Actress
Tiffany Haddish,2018,Winner,Honoree,
Tiffany Haddish,2018,Nominee,Dorian Award,Film Performance of the Year - Supporting Actress
Tiffany Haddish,2018,Nominee,GAFCA Award,Best Supporting Actress
Tiffany Haddish,2018,Winner,Gold Derby TV Award,Breakthrough Performer of the Year
Tiffany Haddish,2019,Nominee,Gotham Independent Film Award,Breakthrough Series - Shortform
Tiffany Haddish,2019,Nominee,Grammy,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)"
Tiffany Haddish,2020,Nominee,Image Award,Outstanding Actress in a Comedy Series
Tiffany Haddish,2017,Nominee,ICP Award,Best Supporting Actress
Tiffany Haddish,2020,Nominee,Kids' Choice Award,Favorite Female Voice for an Animated Movie
Tiffany Haddish,2018,Nominee,Legacy Award,Best Stand Up Comedian Female
Tiffany Haddish,2017,Nominee,LAOFCS Award,Best Supporting Actress
Tiffany Haddish,2018,Winner,MTV Movie + TV Award,Best Comedic Performance
Tiffany Haddish,2017,Winner,NYFCC Award,Best Supporting Actress
Tiffany Haddish,2018,Nominee,NCFCA Award,Best Supporting Actress
Tiffany Haddish,2018,Winner,OFTA Film Award,Best Breakthrough Performance: Female
Tiffany Haddish,2017,Nominee,OFCS Award,Best Supporting Actress
Tiffany Haddish,2019,Nominee,People's Choice Award,Favorite Animated Movie Star
Tiffany Haddish,2017,Nominee,PFCS Award,Breakthrough Performance
Tiffany Haddish,2017,Nominee,Seattle Film Critics Award,Best Supporting Actress
Tiffany Haddish,2019,Nominee,Teen Choice Award,Choice Comedy Movie Actress
Tiffany Haddish,2017,Nominee,VVFP Award,Best Supporting Performance
Tiffany Haddish,2017,Nominee,WAFCA Award,Best Supporting Actress
Tiffany Haddish,2017,Nominee,WFCC Award,Best Comedic Actress
Cameron Britton,2018,Nominee,Primetime Emmy,Outstanding Guest Actor in a Drama Series
Cameron Britton,2019,Nominee,Gold Derby TV Award,Drama Guest Actor of the Decade
Cameron Britton,2017,Nominee,IGN Award,Best Dramatic TV Performance
Cameron Britton,2018,Winner,OFTA Television Award,Best Guest Actor in a Drama Series
Jimmi Simpson,2018,Nominee,Primetime Emmy,Outstanding Guest Actor in a Drama Series
Jimmi Simpson,2018,Nominee,BAFTA TV Award,Best Supporting Actor
Jimmi Simpson,2013,Winner,Ashland Independent Film Award,Best Acting Ensemble: Feature
Jimmi Simpson,2018,Nominee,Gold Derby TV Award,Drama Guest Actor
Jimmi Simpson,2018,Nominee,OFTA Television Award,Best Guest Actor in a Drama Series
Katt Williams,2018,Winner,Primetime Emmy,Outstanding Guest Actor in a Comedy Series
Katt Williams,2019,Winner,Black Reel,"Outstanding Guest Actor, Comedy Series"
Katt Williams,2018,Nominee,Gold Derby TV Award,Comedy Guest Actor
Katt Williams,2018,Nominee,OFTA Television Award,Best Guest Actor in a Comedy Series
Katt Williams,2007,Nominee,Teen Choice Award,Choice Comedian
Jimmi Simpson,2017,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Matthew Goode,2018,Nominee,Primetime Emmy,Outstanding Guest Actor in a Drama Series
Matthew Goode,2013,Nominee,AACTA Award,Best Lead Actor
Matthew Goode,2013,Nominee,AFCA Award,Best Actor
Matthew Goode,2014,Nominee,CinEuphoria,Best Supporting Actor - International Competition
Matthew Goode,2014,Winner,Chainsaw Award,Best Supporting Actor
Matthew Goode,2012,Nominee,FCCA Award,Best Actor - Leading Role
Matthew Goode,2013,Nominee,Fright Meter Award,Best Actor
Matthew Goode,2019,Nominee,Gold Derby TV Award,Drama Guest Actor of the Decade
Matthew Goode,2014,Nominee,INOCA,Best Supporting Actor
Matthew Goode,2018,Nominee,OFTA Television Award,Best Guest Actor in a Drama Series
Matthew Goode,2015,Winner,Ensemble Cast Award,
Matthew Goode,2014,Nominee,SDFCS Award,Best Ensemble
Matthew Goode,2013,Nominee,Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television
Matthew Goode,2017,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Matthew Goode,2004,Nominee,Teen Choice Award,Choice Movie Liar
Letitia Wright,2018,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Limited Series or Movie
Letitia Wright,2019,Winner,EE Rising Star Award,
Letitia Wright,2018,Nominee,Saturn Award,Best Performance by a Younger Actor
Letitia Wright,2019,Nominee,EDA Female Focus Award,Best Breakthrough Performance
Letitia Wright,2018,Nominee,BET Award,Best Actress
Letitia Wright,2019,Winner,Black Reel,"Outstanding Breakthrough Performance, Female"
Letitia Wright,2018,Winner,Black Reel,"Outstanding Supporting Actress, TV Movie/Limited Series"
Letitia Wright,2016,Nominee,British Independent Film Award,Most Promising Newcomer
Letitia Wright,2019,Nominee,Gold Derby Award,Ensemble Cast
Letitia Wright,2018,Nominee,Golden Schmoes,Breakthrough Performance of the Year
Letitia Wright,2018,Nominee,IGN Award,Best Supporting Performer in a Movie
Letitia Wright,2019,Winner,Image Award,Outstanding Breakthrough Role in a Motion Picture
Letitia Wright,2018,Nominee,MTV Movie + TV Award,Best On-Screen Team
Letitia Wright,2019,Nominee,OFTA Film Award,Best Breakthrough Performance: Female
Letitia Wright,2019,Winner,Actor,Outstanding Performance by a Cast in a Motion Picture
Letitia Wright,2018,Winner,Teen Choice Award,Choice Movie Actress: Sci-Fi
Sara Bareilles,2019,Nominee,Primetime Emmy,Outstanding Variety Special (Live)
Sara Bareilles,2020,Winner,Grammy,Best American Roots Performance
Sara Bareilles,2017,Nominee,Hollywood Music In Media Awards (HMMA),Best Original Song - Feature Film
Sara Bareilles,2019,Nominee,WIN Award,Actress MFT Movie / Mini-Series
James Corden,2020,Winner,Primetime Emmy,Outstanding Short Form Variety Series
James Corden,2015,Nominee,BAFTA TV Award,Best Scripted Comedy
James Corden,2015,Nominee,BAFTA Television Craft Award,Writer: Comedy
James Corden,2015,Winner,Britannia Award,British Artist of the Year
James Corden,2008,Nominee,British Comedy Award,Best Television Comedy Actor
James Corden,2009,Nominee,Broadcasting Press Guild Award,Best Comedy/Entertainment
James Corden,2014,Nominee,DFCS Award,Best Ensemble
James Corden,2016,Nominee,Gold Derby TV Award,Variety Performer
James Corden,2018,Nominee,HMMA Award,Best Original Song - Animated Film
James Corden,2019,Nominee,Blimp Award,Favorite Male Voice from an Animated Movie
James Corden,2017,Nominee,National Television Award,Most Popular TV Presenter
James Corden,2017,Nominee,OFTA Television Award,Best Male Performance in a Variety Program
James Corden,2017,Nominee,People's Choice Award,Favorite Late Night Talk Show Host
James Corden,2018,Winner,PGA Award,Outstanding Short-Form Program
James Corden,2014,Nominee,PFCS Award,Best Ensemble Acting
James Corden,2020,Winner,Razzie Award,Worst Supporting Actor
James Corden,2001,Nominee,RTS Television Award,Network Newcomer - On-Screen
James Corden,2014,Winner,Satellite Award,"Best Ensemble, Motion Picture"
James Corden,2018,Nominee,Teen Choice Award,Choice Movie Actor: Fantasy
James Corden,2010,Nominee,TRIC Award,TV Entertainment Programme
James Corden,2018,Winner,Bronze Telly,Comedy
James Corden,2010,Winner,TV Quick Award,Best Comedy Series
James Corden,2014,Nominee,WAFCA Award,Best Acting Ensemble
James Corden,2017,Nominee,World Soundtrack Award,Best Original Song Written Directly for a Film
James Corden,2020,Nominee,WGA Award (TV),Comedy/Variety Specials
James Corden,2008,Winner,Writers' Guild of Great Britain Award,Television Comedy/Light Entertainment
James Corden,2017,Winner,Diamond Creator Award,Youtube Creator Reward
Penélope Cruz,2010,Nominee,Oscar,Best Performance by an Actress in a Supporting Role
Penélope Cruz,2019,Nominee,Golden Globe,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television"
Penélope Cruz,2018,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Limited Series or Movie
Penélope Cruz,2009,Winner,BAFTA Film Award,Best Supporting Actress
Penélope Cruz,2008,Winner,EDA Special Mention Award,Best Depiction of Nudity or Sexuality
Penélope Cruz,2012,Nominee,ALMA Award,Favorite Movie Actress - Comedy/Musical
Penélope Cruz,2008,Nominee,ACCA,Best Actress in a Supporting Role
Penélope Cruz,2018,Winner,Bambi,Film - International
Penélope Cruz,1994,Winner,Casa Rossa,Best Actress (Migliore Attrice Protagonista)
Penélope Cruz,2008,Nominee,Black Reel,Best Supporting Actress
Penélope Cruz,2001,Nominee,Blockbuster Entertainment Award,Favorite Actress - Drama/Romance
Penélope Cruz,2008,Winner,BSFC Award,Best Supporting Actress
Penélope Cruz,2019,Nominee,Critics Choice Award,Best Supporting Actress in a Movie or Limited Series
Penélope Cruz,2006,Winner,Best Actress,
Penélope Cruz,2008,Nominee,CFCA Award,Best Supporting Actress
Penélope Cruz,2009,Nominee,Chlotrudis Award,Best Supporting Actress
Penélope Cruz,2020,Nominee,CEC Award,Best Supporting Actress (Mejor Actriz Secundaria)
Penélope Cruz,2020,Winner,CinEuphoria,Best Supporting Actress - Audience Award
Penélope Cruz,2018,Winner,Honorary César,
Penélope Cruz,2008,Nominee,DFWFCA Award,Best Supporting Actress
Penélope Cruz,2004,Winner,David,Best Actress (Migliore Attrice Protagonista)
Penélope Cruz,2008,Nominee,DFCS Award,Best Supporting Actress
Penélope Cruz,2006,Winner,DFCC,Best Actress
Penélope Cruz,2019,Winner,Días de Cine Award,Best Spanish Actress
Penélope Cruz,2007,Winner,Empire Award,Best Actress
Penélope Cruz,2009,Nominee,European Film Award,European Actress
Penélope Cruz,2000,Nominee,Chainsaw Award,Best Supporting Actress
Penélope Cruz,2020,Nominee,Golden Carp Film Award - International,Best Ensemble Performance
Penélope Cruz,2020,Nominee,Feroz Award,Best Actress in a Supporting Role
Penélope Cruz,2009,Winner,Independent Spirit Award,Best Supporting Female
Penélope Cruz,2019,Winner,Fotogramas de Plata,Best Movie Actress (Mejor Actriz de Cine)
Penélope Cruz,2009,Winner,Gaudí Award,Best Performance by an Actress in a Supporting Role (Millor interpretació femenina secundària)
Penélope Cruz,2019,Nominee,Gold Derby TV Award,TV Movie/Mini Supporting Actress of the Decade
Penélope Cruz,1994,Nominee,Golden Globe,Best Actress (Migliore Attrice)
Penélope Cruz,2008,Nominee,Golden Schmoes,Best Supporting Actress of the Year
Penélope Cruz,2008,Winner,Tribute Award,
Penélope Cruz,2020,Nominee,Goya,Best Lead Actress (Mejor Actriz Protagonista)
Penélope Cruz,2006,Winner,Hollywood Film Award,Actress of the Year
Penélope Cruz,2009,Nominee,HFCS Award,Best Supporting Actress
Penélope Cruz,2007,Nominee,Image Award,Outstanding Actress in a Motion Picture
Penélope Cruz,2003,Winner,Creative Achievement Award,
Penélope Cruz,2008,Nominee,ICP Award,Best Supporting Performance
Penélope Cruz,2010,Nominee,ICS Award,Best Supporting Actress
